col1,Star Name,distance (pc),distance error,N(HI),N(HI) uncertainty,N(HI) source,RA,DEC,ï»¿sci_data_set_name,sci_targname,sci_ra,sci_dec,sci_refnum,sci_start_time,sci_stop_time,sci_actual_duration,sci_instrume,sci_aper_1234,sci_spec_1234,sci_central_wavelength,sci_pep_id,sci_pi_last_name,sci_release_date,sci_preview_name,scp_scan_type,sci_hlsp,GroupID,GroupSize,Separation
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS30040,2MASS-J23062928-0502285,346.6268896,-5.043699683,5,2017-09-17T16:58:26.207000,2017-09-17T17:31:46.207000,2000.184625,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-18T02:55:48,ODHS30040,,,39,122,18.209016672211455
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS30050,2MASS-J23062928-0502285,346.6268896,-5.043699717,5,2017-09-17T18:33:48.223000,2017-09-17T19:07:08.223000,2000.186625,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-18T02:55:52,ODHS30050,,,39,122,18.209072382687943
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS30060,2MASS-J23062928-0502285,346.6268896,-5.043699751,5,2017-09-17T20:09:09.217000,2017-09-17T20:42:29.217000,2000.17075,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-18T02:58:00,ODHS30060,,,39,122,18.209128093815437
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS31010,2MASS-J23062928-0502285,346.6268912,-5.043702075,5,2017-09-22T09:54:15.200000,2017-09-22T10:22:35.200000,1700.00775,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-22T22:33:27,ODHS31010,,,39,122,18.218045681699643
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS31020,2MASS-J23062928-0502285,346.6268913,-5.043702107,5,2017-09-22T11:24:48.223000,2017-09-22T11:58:08.223000,2000.171,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-23T04:14:19,ODHS31020,,,39,122,18.218417406478604
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS31030,2MASS-J23062928-0502285,346.6268913,-5.043702141,5,2017-09-22T13:00:11.200000,2017-09-22T13:33:31.200000,2000.19325,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-23T04:14:19,ODHS31030,,,39,122,18.218473146834828
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS31040,2MASS-J23062928-0502285,346.6268913,-5.043702174,5,2017-09-22T14:35:33.217000,2017-09-22T15:08:53.217000,2000.177125,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-23T04:14:35,ODHS31040,,,39,122,18.21852724839247
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS31050,2MASS-J23062928-0502285,346.6268913,-5.043702208,5,2017-09-22T16:10:55.200000,2017-09-22T16:44:15.200000,2000.192,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-23T04:14:54,ODHS31050,,,39,122,18.218582990033106
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS31060,2MASS-J23062928-0502285,346.6268914,-5.043702242,5,2017-09-22T17:46:18.207000,2017-09-22T18:19:38.207000,2000.1405,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-23T04:14:22,ODHS31060,,,39,122,18.21895799285346
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS31070,2MASS-J23062928-0502285,346.6268914,-5.043702275,5,2017-09-22T19:21:40.223000,2017-09-22T19:55:00.223000,2000.188375,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-23T04:14:48,ODHS31070,,,39,122,18.219012095342244
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS32010,2MASS-J23062928-0502285,346.6268933,-5.043705054,5,2017-09-28T07:22:22.270000,2017-09-28T07:54:02.270000,1900.090625,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-28T09:50:51,ODHS32010,,,39,122,18.229635076461182
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS32020,2MASS-J23062928-0502285,346.6268934,-5.043705086,5,2017-09-28T08:52:55.263000,2017-09-28T09:29:35.263000,2200.182625,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-28T15:31:17,ODHS32020,,,39,122,18.230006780667775
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS32030,2MASS-J23062928-0502285,346.6268934,-5.043705119,5,2017-09-28T10:28:17.277000,2017-09-28T11:04:57.277000,2200.175,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-28T15:31:19,ODHS32030,,,39,122,18.230060917085428
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS32040,2MASS-J23062928-0502285,346.6268934,-5.043705152,5,2017-09-28T12:03:39.263000,2017-09-28T12:40:19.263000,2200.1965,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-28T15:31:20,ODHS32040,,,39,122,18.2301150541178
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS32050,2MASS-J23062928-0502285,346.6268934,-5.043705186,5,2017-09-28T13:39:01.277000,2017-09-28T14:15:41.277000,2200.192,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-29T00:52:37,ODHS32050,,,39,122,18.230170832308833
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS32060,2MASS-J23062928-0502285,346.6268935,-5.043705219,5,2017-09-28T15:14:23.263000,2017-09-28T15:51:03.263000,2200.173125,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-29T00:52:30,ODHS32060,,,39,122,18.230544176504687
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS32070,2MASS-J23062928-0502285,346.6268935,-5.043705252,5,2017-09-28T16:49:45.277000,2017-09-28T17:26:25.277000,2200.170125,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-09-29T01:32:30,ODHS32070,,,39,122,18.230598314447917
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS33010,2MASS-J23062928-0502285,346.626899,-5.043712342,5,2017-10-13T00:10:50.270000,2017-10-13T00:42:30.270000,1900.164875,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-10-13T09:01:49,ODHS33010,,,39,122,18.259791303516643
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS33020,2MASS-J23062928-0502285,346.626899,-5.043712373,5,2017-10-13T01:41:22.270000,2017-10-13T02:18:02.270000,2200.152125,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-10-13T12:20:02,ODHS33020,,,39,122,18.259842235618134
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS33030,2MASS-J23062928-0502285,346.626899,-5.043712405,5,2017-10-13T03:16:44.287000,2017-10-13T03:53:24.287000,2200.17425,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-10-13T12:20:25,ODHS33030,,,39,122,18.25989481125803
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS33040,2MASS-J23062928-0502285,346.626899,-5.043712437,5,2017-10-13T04:52:05.277000,2017-10-13T05:28:45.277000,2200.186125,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-10-13T12:20:20,ODHS33040,,,39,122,18.25994738747202
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS33050,2MASS-J23062928-0502285,346.6268991,-5.043712469,5,2017-10-13T06:27:27.263000,2017-10-13T07:04:07.263000,2200.178,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-10-13T12:20:16,ODHS33050,,,39,122,18.26031904390683
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS16010,2MASS-J23062928-0502285,346.626901,-5.043714742,5,2017-10-17T23:23:14.270000,2017-10-17T23:54:54.270000,1900.075875,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-10-18T05:24:05,,,,39,122,18.27011659769632
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS16020,2MASS-J23062928-0502285,346.626901,-5.043714772,5,2017-10-18T00:53:48.287000,2017-10-18T01:30:28.287000,2200.062,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-10-18T05:24:02,ODHS16020,,,39,122,18.27016591003764
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS16030,2MASS-J23062928-0502285,346.6269011,-5.043714804,5,2017-10-18T02:29:11.263000,2017-10-18T03:05:51.263000,2200.19475,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-10-18T09:46:42,ODHS16030,,,39,122,18.270537552380908
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS16040,2MASS-J23062928-0502285,346.6269011,-5.043714836,5,2017-10-18T04:04:33.277000,2017-10-18T04:41:13.277000,2200.16975,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-10-18T11:27:06,ODHS16040,,,39,122,18.270590152422933
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS05010,2MASS-J23062928-0502285,346.6269117,-5.043725063,5,2017-11-09T11:46:42.340000,2017-11-09T12:16:42.340000,1800.161875,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-11-10T00:15:49,ODHS05010,,,39,122,18.32122578854527
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS05020,2MASS-J23062928-0502285,346.6269117,-5.04372509,5,2017-11-09T13:17:14.340000,2017-11-09T13:52:14.340000,2100.18125,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-11-10T00:15:56,ODHS05020,,,39,122,18.32127024294291
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS05030,2MASS-J23062928-0502285,346.6269118,-5.043725119,5,2017-11-09T14:52:35.333000,2017-11-09T15:27:35.333000,2100.183375,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-11-10T01:27:45,ODHS05030,,,39,122,18.321636894039965
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS05040,2MASS-J23062928-0502285,346.6269118,-5.043725148,5,2017-11-09T16:27:56.357000,2017-11-09T17:02:56.357000,2100.18125,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-11-10T01:27:49,ODHS05040,,,39,122,18.32168464145017
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS08010,2MASS-J23062928-0502285,346.6269139,-5.043726772,5,2017-11-13T11:08:10.340000,2017-11-13T11:36:30.340000,1700.09975,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-11-13T20:18:51,ODHS08010,,,39,122,18.33105555797327
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS08020,2MASS-J23062928-0502285,346.6269139,-5.043726799,5,2017-11-13T12:38:43.333000,2017-11-13T13:12:03.333000,2000.19275,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-11-13T23:29:55,ODHS08020,,,39,122,18.3311000211542
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS08030,2MASS-J23062928-0502285,346.6269139,-5.043726827,5,2017-11-13T14:14:05.350000,2017-11-13T14:47:25.350000,2000.183,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-11-13T23:35:10,ODHS08030,,,39,122,18.33114613155241
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHS08040,2MASS-J23062928-0502285,346.626914,-5.043726855,5,2017-11-13T15:49:27.333000,2017-11-13T16:22:47.333000,2000.169,STIS,52X0.05,G140M,1222,15304,DE WIT,2017-11-13T23:30:00,ODHS08040,,,39,122,18.331511128269888
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSD1010,2MASS-J23062928-0502285,346.6270742,-5.043773755,5,2018-05-06T14:55:21.783000,2018-05-06T15:25:21.780000,1800.065875,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-05-07T03:25:54,ODHSD1010,,,39,122,18.91993730599606
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSD1020,2MASS-J23062928-0502285,346.6270743,-5.043773773,5,2018-05-06T16:24:23.767000,2018-05-06T16:59:23.767000,2100.141125,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-05-07T03:25:53,ODHSD1020,,,39,122,18.920286462523556
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSD1030,2MASS-J23062928-0502285,346.6270743,-5.043773791,5,2018-05-06T17:59:44.790000,2018-05-06T18:34:44.790000,2100.18,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-05-07T03:25:50,ODHSD1030,,,39,122,18.92031576095249
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSD1040,2MASS-J23062928-0502285,346.6270744,-5.04377381,5,2018-05-06T19:35:05.780000,2018-05-06T20:10:05.780000,2100.196125,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-05-07T03:26:11,ODHSD1040,,,39,122,18.9206665455784
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSB1010,2MASS-J23062928-0502285,346.6270943,-5.043781318,5,2018-05-31T06:07:02.817000,2018-05-31T06:37:02.820000,1800.186875,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-05-31T13:08:57,,,,39,122,18.99654081664372
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSB1020,2MASS-J23062928-0502285,346.6270944,-5.043781339,5,2018-05-31T07:35:37.827000,2018-05-31T08:10:37.827000,2100.0285,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-05-31T13:03:15,ODHSB1020,,,39,122,18.9968948974384
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSB1030,2MASS-J23062928-0502285,346.6270944,-5.043781361,5,2018-05-31T09:10:59.810000,2018-05-31T09:45:59.810000,2100.143125,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-05-31T13:03:15,ODHSB1030,,,39,122,18.99693067580178
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSB1040,2MASS-J23062928-0502285,346.6270945,-5.043781383,5,2018-05-31T10:46:21.827000,2018-05-31T11:21:21.827000,2100.157,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-05-31T15:45:45,ODHSB1040,,,39,122,18.997286383320155
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSB2010,2MASS-J23062928-0502285,346.6271313,-5.043809031,5,2018-08-05T17:37:36.007000,2018-08-05T18:07:36.007000,1799.910375,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-08-05T20:29:18,ODHSB2010,,,39,122,19.160006016024607
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSB2020,2MASS-J23062928-0502285,346.6271313,-5.043809061,5,2018-08-05T19:07:27.017000,2018-08-05T19:42:27.017000,2100.1225,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-08-05T23:11:25,ODHSB2020,,,39,122,19.160054951350958
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSB2030,2MASS-J23062928-0502285,346.6271313,-5.043809093,5,2018-08-05T20:42:48.007000,2018-08-05T21:17:48.007000,2100.175125,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-08-05T23:51:28,ODHSB2030,,,39,122,19.160107149564947
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSB2040,2MASS-J23062928-0502285,346.6271314,-5.043809125,5,2018-08-05T22:18:08.007000,2018-08-05T22:53:08.007000,2100.152625,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-08-06T04:51:59,ODHSB2040,,,39,122,19.160479028766584
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSC1010,2MASS-J23062928-0502285,346.6271443,-5.043827206,5,2018-09-10T22:53:26.113000,2018-09-10T23:23:26.113000,1800.0685,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-09-11T08:09:07,ODHSC1010,,,39,122,19.231247209783668
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSC1020,2MASS-J23062928-0502285,346.6271443,-5.043827238,5,2018-09-11T00:24:19.107000,2018-09-11T00:59:19.107000,2100.17075,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-09-11T08:09:16,ODHSC1020,,,39,122,19.231299606060002
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSC1030,2MASS-J23062928-0502285,346.6271444,-5.043827272,5,2018-09-11T01:59:41.120000,2018-09-11T02:34:41.123000,2100.194625,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-09-11T10:48:13,ODHSC1030,,,39,122,19.231674643951948
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSC1040,2MASS-J23062928-0502285,346.6271444,-5.043827306,5,2018-09-11T03:35:04.097000,2018-09-11T04:10:04.097000,2100.197875,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-09-11T14:49:07,ODHSC1040,,,39,122,19.23173031528648
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSF1010,2MASS-J23062928-0502285,346.6271817,-5.043864969,5,2018-12-01T07:59:27.293000,2018-12-01T08:29:27.293000,1800.114,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-12-03T16:10:02,,,,39,122,19.412615733493794
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSF1020,2MASS-J23062928-0502285,346.6271818,-5.043864992,5,2018-12-01T09:26:35.293000,2018-12-01T10:01:35.293000,2100.129,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-12-03T16:10:09,ODHSF1020,,,39,122,19.412972482432828
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSF1030,2MASS-J23062928-0502285,346.6271818,-5.043865017,5,2018-12-01T11:01:56.287000,2018-12-01T11:36:56.287000,2100.18175,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-12-03T16:09:28,ODHSF1030,,,39,122,19.41301366442506
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSF1040,2MASS-J23062928-0502285,346.6271818,-5.043865042,5,2018-12-01T12:37:17.310000,2018-12-01T13:12:17.310000,2100.1985,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-12-03T16:10:02,ODHSF1040,,,39,122,19.413054846747173
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSC2010,2MASS-J23062928-0502285,346.6271857,-5.043867162,5,2018-12-07T05:22:19.293000,2018-12-07T05:52:19.293000,1799.918625,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-12-07T16:45:49,,,,39,122,19.42898268579092
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSC2020,2MASS-J23062928-0502285,346.6271858,-5.043867185,5,2018-12-07T06:53:12.287000,2018-12-07T07:28:12.287000,2100.135375,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-12-07T17:05:48,ODHSC2020,,,39,122,19.429339432606426
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSC2030,2MASS-J23062928-0502285,346.6271858,-5.043867209,5,2018-12-07T08:28:33.310000,2018-12-07T09:03:33.310000,2100.142,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-12-07T17:05:53,ODHSC2030,,,39,122,19.4293789691164
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSC2040,2MASS-J23062928-0502285,346.6271859,-5.043867233,5,2018-12-07T10:03:54.303000,2018-12-07T10:38:54.303000,2100.17425,STIS,52X0.05,G140M,1222,15304,DE WIT,2018-12-07T17:07:45,ODHSC2040,,,39,122,19.429737363341353
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODLM41020,2MASS-J23062928-0502285,346.6271871,-5.043867853,7,2018-12-09T03:10:51.293000,2018-12-09T03:56:01.293000,0.0,STIS,52X0.1,G140M,1222,15071,FRONING,2018-12-09T13:20:03,,,,39,122,19.434585015604362
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODLM41030,2MASS-J23062928-0502285,346.6271871,-5.043867877,7,2018-12-09T04:46:12.287000,2018-12-09T05:31:22.287000,2710.18975,STIS,52X0.1,G140M,1222,15071,FRONING,2018-12-09T14:00:14,ODLM41030,,,39,122,19.434624552132565
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODLM41040,2MASS-J23062928-0502285,346.6271872,-5.043867901,7,2018-12-09T06:21:32.287000,2018-12-09T07:06:42.287000,2710.183125,STIS,52X0.1,G140M,1222,15071,FRONING,2018-12-09T16:02:54,ODLM41040,,,39,122,19.43498294633499
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODLM41050,2MASS-J23062928-0502285,346.6271872,-5.043867925,7,2018-12-09T07:56:53.310000,2018-12-09T08:42:03.310000,2710.192625,STIS,52X0.1,G140M,1222,15071,FRONING,2018-12-09T16:03:32,ODLM41050,,,39,122,19.435022482823182
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSG1010,2MASS-J23062928-0502285,346.6273367,-5.043906594,5,2019-05-13T00:13:41.710000,2019-05-13T00:43:41.710000,1800.197125,STIS,52X0.05,G140M,1222,15304,DE WIT,2019-05-13T03:50:15,ODHSG1010,,,39,122,19.975785891123806
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSG1020,2MASS-J23062928-0502285,346.6273367,-5.043906612,5,2019-05-13T01:43:54.703000,2019-05-13T02:18:54.703000,2100.19475,STIS,52X0.05,G140M,1222,15304,DE WIT,2019-05-13T04:52:25,ODHSG1020,,,39,122,19.975815192534053
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSG1030,2MASS-J23062928-0502285,346.6273368,-5.043906632,5,2019-05-13T03:19:15.697000,2019-05-13T03:54:15.697000,2100.1895,STIS,52X0.05,G140M,1222,15304,DE WIT,2019-05-13T15:33:08,ODHSG1030,,,39,122,19.97616759971472
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSG1040,2MASS-J23062928-0502285,346.6273368,-5.043906651,5,2019-05-13T04:54:35.697000,2019-05-13T05:29:35.693000,2100.199,STIS,52X0.05,G140M,1222,15304,DE WIT,2019-05-13T15:33:28,ODHSG1040,,,39,122,19.9761985288657
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSF2010,2MASS-J23062928-0502285,346.6273537,-5.043913414,5,2019-06-03T11:02:49.710000,2019-06-03T11:32:49.710000,1800.137875,STIS,52X0.05,G140M,1222,15304,DE WIT,2019-06-03T15:19:42,ODHSF2010,,,39,122,20.04126314637951
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSF2020,2MASS-J23062928-0502285,346.6273537,-5.043913436,5,2019-06-03T12:33:04.687000,2019-06-03T13:08:04.687000,2100.1705,STIS,52X0.05,G140M,1222,15304,DE WIT,2019-06-03T16:19:54,ODHSF2020,,,39,122,20.04129893925736
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSF2030,2MASS-J23062928-0502285,346.6273537,-5.043913459,5,2019-06-03T14:08:24.687000,2019-06-03T14:43:24.687000,2100.173625,STIS,52X0.05,G140M,1222,15304,DE WIT,2019-06-03T18:20:04,ODHSF2030,,,39,122,20.041336359348854
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSF2040,2MASS-J23062928-0502285,346.6273538,-5.043913482,5,2019-06-03T15:43:44.687000,2019-06-03T16:18:44.687000,2100.188125,STIS,52X0.05,G140M,1222,15304,DE WIT,2019-06-03T19:41:07,ODHSF2040,,,39,122,20.041693674318623
91,TRAPPIST-1,12.42989539,0.018710228619999998,18.4,0.1,Wilson2021,346.6223683333333,-5.0413974999999995,ODHSE1010,2MASS-J23062928-0502285,346.6276709,-5.044106124,5,2020-10-13T20:17:54.113000,2020-10-13T20:48:11.113000,1817.131375,STIS,52X0.05,G140M,1222,15304,DE WIT,2020-10-14T04:33:43,ODHSE1010,,,39,122,21.369757940644245
